Variable;Outcome;TestSeed;TrainSeed;BioAct;Encoding;Variable_type;Weight;Converged;N;Beta;SE;Beta_pvalue;LRT_pvalue;Diff_AIC;pvalue;odds ratio
SNP2;Outcome;2008;1008;NULL;Recessive;continuous;None;True;5000;0.3112253057140381;0.5403515105471483;0.5646366525334048;;;0.5646366525334048;1.3650967506389229
SNP1;Outcome;2008;1008;NULL;Dominant;continuous;None;True;5000;1.0422165009266686;0.0984318710055132;3.3802318343307044e-26;;;3.3802318343307044e-26;2.835494931419897
SNP2;Outcome;2008;1008;NULL;Dominant;continuous;None;True;5000;0.13269172904467472;0.10498020769883784;0.2062411507956139;;;0.2062411507956139;1.1418979301016812
SNP1;Outcome;2008;1008;NULL;Codominant;categorical;None;True;5000;;;;6.482066318100367e-24;-102.78600579214617;6.482066318100367e-24;
SNP2;Outcome;2008;1008;NULL;Codominant;categorical;None;True;5000;;;;0.42761055786243707;2.3009151816850135;0.42761055786243707;
SNP1;Outcome;2008;1008;NULL;EDGE;continuous;None;True;5000;-4.230237542943053;0.6646857656340337;1.9622481450747572e-10;;;1.9622481450747572e-10;0.014548934141275617
SNP2;Outcome;2008;1008;NULL;EDGE;continuous;None;True;5000;0.13118985634970334;0.10385419435176162;0.20651302981211017;;;0.20651302981211017;1.1401842319803464
SNP1;Outcome;2003;1003;Recessive;Additive;continuous;None;True;5000;0.5128469360138007;0.08351724783763549;8.220463548716158e-10;;;8.220463548716158e-10;1.6700389274608685
SNP2;Outcome;2003;1003;Recessive;Additive;continuous;None;True;5000;0.3130090384691982;0.10372787258441474;0.0025478650164382096;;;0.0025478650164382096;1.3675338913847006
SNP1;Outcome;2003;1003;Recessive;DOMDEV;continuous;None;True;5000;-2.67058950562708;0.5165912620909844;2.3454864346337432e-07;;;2.3454864346337432e-07;0.06921141276363292
SNP2;Outcome;2003;1003;Recessive;DOMDEV;continuous;None;True;5000;-0.7471554058869981;0.3609593649232701;0.03846025257753562;;;0.03846025257753562;0.4737121567974558
SNP1;Outcome;2003;1003;Recessive;Recessive;continuous;None;True;5000;5.131490528789607;1.0097630159235016;3.7372518022197984e-07;;;3.7372518022197984e-07;169.26923076923038
SNP2;Outcome;2003;1003;Recessive;Recessive;continuous;None;True;5000;1.9507255676701911;0.6908414156594394;0.004747351252112262;;;0.004747351252112262;7.033789219630007
SNP1;Outcome;2003;1003;Recessive;Dominant;continuous;None;True;5000;0.29272448515102584;0.10027417330061082;0.003508847564087947;;;0.003508847564087947;1.3400735294095003
SNP2;Outcome;2003;1003;Recessive;Dominant;continuous;None;True;5000;0.2826812931176305;0.1081959232321041;0.00898354488532311;;;0.00898354488532311;1.3266822716610391
SNP1;Outcome;2003;1003;Recessive;Codominant;categorical;None;True;5000;;;;8.890392658317004e-32;-138.99550351743892;8.890392658317004e-32;
SNP2;Outcome;2003;1003;Recessive;Codominant;categorical;None;True;5000;;;;0.0011535168950011427;-9.529879667458772;0.0011535168950011427;
SNP1;Outcome;2003;1003;Recessive;EDGE;continuous;None;True;5000;4.71217387300091;0.7838750494105247;1.8394619406387846e-09;;;1.8394619406387846e-09;111.29383578897526
SNP2;Outcome;2003;1003;Recessive;EDGE;continuous;None;True;5000;0.5152875033320834;0.17763835345222664;0.0037225035783884273;;;0.0037225035783884273;1.674119747620073
SNP1;Outcome;2003;1003;Sub-Additive;Additive;continuous;None;True;5000;1.1421037136841292;0.08900215850651785;1.0808588848316791e-37;;;1.0808588848316791e-37;3.133353114368119
SNP2;Outcome;2003;1003;Sub-Additive;Additive;continuous;None;True;5000;0.3130090384691982;0.10372787258441474;0.0025478650164382096;;;0.0025478650164382096;1.3675338913847006
SNP1;Outcome;2003;1003;Sub-Additive;DOMDEV;continuous;None;True;5000;-0.49480578383935314;0.3879905378156645;0.20220175460047374;;;0.20220175460047374;0.6096893073147928
SNP2;Outcome;2003;1003;Sub-Additive;DOMDEV;continuous;None;True;5000;-0.7471554058869981;0.3609593649232701;0.03846025257753562;;;0.03846025257753562;0.4737121567974558
SNP1;Outcome;2003;1003;Sub-Additive;Recessive;continuous;None;True;5000;3.0552521543960074;0.7566402327820788;5.3927410677844766e-05;;;5.3927410677844766e-05;21.22653721682885
SNP2;Outcome;2003;1003;Sub-Additive;Recessive;continuous;None;True;5000;1.9507255676701911;0.6908414156594394;0.004747351252112262;;;0.004747351252112262;7.033789219630007
SNP1;Outcome;2003;1003;Sub-Additive;Dominant;continuous;None;True;5000;1.1535683426342898;0.09181780068745873;3.344613221201021e-36;;;3.344613221201021e-36;3.1694825547783565
SNP2;Outcome;2003;1003;Sub-Additive;Dominant;continuous;None;True;5000;0.2826812931176305;0.1081959232321041;0.00898354488532311;;;0.00898354488532311;1.3266822716610391
SNP1;Outcome;2003;1003;Sub-Additive;Codominant;categorical;None;True;5000;;;;4.060920629378446e-36;-158.98330728774545;4.060920629378446e-36;
SNP2;Outcome;2003;1003;Sub-Additive;Codominant;categorical;None;True;5000;;;;0.0011535168950011427;-9.529879667458772;0.0011535168950011427;
SNP2;Outcome;2003;1003;Sub-Additive;EDGE;continuous;None;True;5000;0.5152875033320834;0.17763835345222664;0.0037225035783884273;;;0.0037225035783884273;1.674119747620073
SNP1;Outcome;2003;1003;Sub-Additive;EDGE;continuous;None;True;5000;0.2355064512940365;0.5036665552918375;0.6400820682813777;;;0.6400820682813777;1.2655495456631112
SNP1;Outcome;2003;1003;Additive;Additive;continuous;None;True;5000;1.038553487096589;0.0958053796632298;2.2188367505958007e-27;;;2.2188367505958007e-27;2.825127473933321
SNP2;Outcome;2003;1003;Additive;Additive;continuous;None;True;5000;0.3130090384691982;0.10372787258441474;0.0025478650164382096;;;0.0025478650164382096;1.3675338913847006
SNP1;Outcome;2003;1003;Additive;DOMDEV;continuous;None;True;5000;0.33937574528548226;0.3482936493916333;0.3298602305521193;;;0.3298602305521193;1.404070819099367
SNP2;Outcome;2003;1003;Additive;DOMDEV;continuous;None;True;5000;-0.7471554058869981;0.3609593649232701;0.03846025257753562;;;0.03846025257753562;0.4737121567974558
SNP2;Outcome;2003;1003;Additive;Recessive;continuous;None;True;5000;1.9507255676701911;0.6908414156594394;0.004747351252112262;;;0.004747351252112262;7.033789219630007
SNP1;Outcome;2003;1003;Additive;Recessive;continuous;None;True;5000;1.3246966254194454;0.6716175729284166;0.04856428037131354;;;0.04856428037131354;3.7610441767068643
SNP1;Outcome;2003;1003;Additive;Dominant;continuous;None;True;5000;1.069749945710715;0.09793211836235875;8.911438136084732e-28;;;8.911438136084732e-28;2.914650587965719
SNP2;Outcome;2003;1003;Additive;Dominant;continuous;None;True;5000;0.2826812931176305;0.1081959232321041;0.00898354488532311;;;0.00898354488532311;1.3266822716610391
SNP1;Outcome;2003;1003;Additive;Codominant;categorical;None;True;5000;;;;1.6986417283650923e-25;-110.06959675292183;1.6986417283650923e-25;
SNP2;Outcome;2003;1003;Additive;Codominant;categorical;None;True;5000;;;;0.0011535168950011427;-9.529879667458772;0.0011535168950011427;
SNP1;Outcome;2003;1003;Additive;EDGE;continuous;None;True;5000;-5.144224360004375;0.7535796264529945;8.708127950186773e-12;;;8.708127950186773e-12;0.005832996915546938
SNP2;Outcome;2003;1003;Additive;EDGE;continuous;None;True;5000;0.5152875033320834;0.17763835345222664;0.0037225035783884273;;;0.0037225035783884273;1.674119747620073
SNP1;Outcome;2003;1003;Super_Additive;Additive;continuous;None;True;5000;1.0282949615465018;0.09840447726403426;1.470257445650788e-25;;;1.470257445650788e-25;2.796293978994916
SNP2;Outcome;2003;1003;Super_Additive;Additive;continuous;None;True;5000;0.3130090384691982;0.10372787258441474;0.0025478650164382096;;;0.0025478650164382096;1.3675338913847006
SNP1;Outcome;2003;1003;Super_Additive;DOMDEV;continuous;None;True;5000;1.0025549291204003;0.3522947186799109;0.004430213377016026;;;0.004430213377016026;2.7252357254342474
SNP2;Outcome;2003;1003;Super_Additive;DOMDEV;continuous;None;True;5000;-0.7471554058869981;0.3609593649232701;0.03846025257753562;;;0.03846025257753562;0.4737121567974558
SNP2;Outcome;2003;1003;Super_Additive;Recessive;continuous;None;True;5000;1.9507255676701911;0.6908414156594394;0.004747351252112262;;;0.004747351252112262;7.033789219630007
SNP1;Outcome;2003;1003;Super_Additive;Recessive;continuous;None;True;5000;0.11805030814227258;0.6777923684460216;0.8617327761246193;;;0.8617327761246193;1.1253007217321576
SNP1;Outcome;2003;1003;Super_Additive;Dominant;continuous;None;True;5000;1.1008100023016172;0.10121909686553884;1.5079855058579237e-27;;;1.5079855058579237e-27;3.0066003911286803
SNP2;Outcome;2003;1003;Super_Additive;Dominant;continuous;None;True;5000;0.2826812931176305;0.1081959232321041;0.00898354488532311;;;0.00898354488532311;1.3266822716610391
SNP1;Outcome;2003;1003;Super_Additive;Codominant;categorical;None;True;5000;;;;1.2348060021987883e-25;-110.70742690069983;1.2348060021987883e-25;
SNP2;Outcome;2003;1003;Super_Additive;Codominant;categorical;None;True;5000;;;;0.0011535168950011427;-9.529879667458772;0.0011535168950011427;
SNP1;Outcome;2003;1003;Super_Additive;EDGE;continuous;None;True;5000;-5.137220350026187;0.5555994917550374;2.3247347769141422e-20;;;2.3247347769141422e-20;0.0058739946909609105
SNP2;Outcome;2003;1003;Super_Additive;EDGE;continuous;None;True;5000;0.5152875033320834;0.17763835345222664;0.0037225035783884273;;;0.0037225035783884273;1.674119747620073
SNP1;Outcome;2003;1003;Dominant;Additive;continuous;None;True;5000;1.0084165720583413;0.09995514308679888;6.199050740803624e-24;;;6.199050740803624e-24;2.7412569937830193
SNP2;Outcome;2003;1003;Dominant;Additive;continuous;None;True;5000;0.3130090384691982;0.10372787258441474;0.0025478650164382096;;;0.0025478650164382096;1.3675338913847006
SNP1;Outcome;2003;1003;Dominant;DOMDEV;continuous;None;True;5000;1.1297267087318126;0.3441120856021201;0.0010270153848337756;;;0.0010270153848337756;3.0948105998277673
SNP2;Outcome;2003;1003;Dominant;DOMDEV;continuous;None;True;5000;-0.7471554058869981;0.3609593649232701;0.03846025257753562;;;0.03846025257753562;0.4737121567974558
SNP2;Outcome;2003;1003;Dominant;Recessive;continuous;None;True;5000;1.9507255676701911;0.6908414156594394;0.004747351252112262;;;0.004747351252112262;7.033789219630007
SNP1;Outcome;2003;1003;Dominant;Recessive;continuous;None;True;5000;-0.1056278595973914;0.6590922830917334;0.8726741989797661;;;0.8726741989797661;0.8997594226142773
SNP1;Outcome;2003;1003;Dominant;Dominant;continuous;None;True;5000;1.10280308217047;0.10353845263408533;1.722332214034816e-26;;;1.722332214034816e-26;3.0125987614718683
SNP2;Outcome;2003;1003;Dominant;Dominant;continuous;None;True;5000;0.2826812931176305;0.1081959232321041;0.00898354488532311;;;0.00898354488532311;1.3266822716610391
SNP1;Outcome;2003;1003;Dominant;Codominant;categorical;None;True;5000;;;;5.920296432596536e-25;-107.57248160827021;5.920296432596536e-25;
SNP2;Outcome;2003;1003;Dominant;Codominant;categorical;None;True;5000;;;;0.0011535168950011427;-9.529879667458772;0.0011535168950011427;
SNP1;Outcome;2003;1003;Dominant;EDGE;continuous;None;True;5000;-4.136104816310007;0.4346332341860032;1.7943673626016217e-21;;;1.7943673626016217e-21;0.015984994887363622
SNP2;Outcome;2003;1003;Dominant;EDGE;continuous;None;True;5000;0.5152875033320834;0.17763835345222664;0.0037225035783884273;;;0.0037225035783884273;1.674119747620073
SNP1;Outcome;2003;1003;Heterozygous;Additive;continuous;None;True;5000;0.9273658292513985;0.0983323062567405;4.064399902889322e-21;;;4.064399902889322e-21;2.527841633260694
SNP2;Outcome;2003;1003;Heterozygous;Additive;continuous;None;True;5000;0.3130090384691982;0.10372787258441474;0.0025478650164382096;;;0.0025478650164382096;1.3675338913847006
SNP1;Outcome;2003;1003;Heterozygous;DOMDEV;continuous;None;True;5000;1.967466758364881;0.5242508211862059;0.00017479281226264118;;;0.00017479281226264118;7.152534420936563
SNP2;Outcome;2003;1003;Heterozygous;DOMDEV;continuous;None;True;5000;-0.7471554058869981;0.3609593649232701;0.03846025257753562;;;0.03846025257753562;0.4737121567974558
SNP2;Outcome;2003;1003;Heterozygous;Recessive;continuous;None;True;5000;1.9507255676701911;0.6908414156594394;0.004747351252112262;;;0.004747351252112262;7.033789219630007
SNP1;Outcome;2003;1003;Heterozygous;Recessive;continuous;None;True;5000;-1.7383443743022076;1.029489289024953;0.09130565558509836;;;0.09130565558509836;0.17581123739473242
SNP1;Outcome;2003;1003;Heterozygous;Dominant;continuous;None;True;5000;1.0826244416293604;0.10336897901856786;1.1445927166436269e-25;;;1.1445927166436269e-25;2.9524178405674406
SNP2;Outcome;2003;1003;Heterozygous;Dominant;continuous;None;True;5000;0.2826812931176305;0.1081959232321041;0.00898354488532311;;;0.00898354488532311;1.3266822716610391
SNP1;Outcome;2003;1003;Heterozygous;Codominant;categorical;None;True;5000;;;;7.36164778267461e-27;-116.3470274392821;7.36164778267461e-27;
SNP2;Outcome;2003;1003;Heterozygous;Codominant;categorical;None;True;5000;;;;0.0011535168950011427;-9.529879667458772;0.0011535168950011427;
SNP1;Outcome;2003;1003;Heterozygous;EDGE;continuous;None;True;5000;1.6550507733119624;0.16876464552122616;1.0519385430660899e-22;;;1.0519385430660899e-22;5.23334562972285
SNP2;Outcome;2003;1003;Heterozygous;EDGE;continuous;None;True;5000;0.5152875033320834;0.17763835345222664;0.0037225035783884273;;;0.0037225035783884273;1.674119747620073
SNP1;Outcome;2003;1003;NULL;Additive;continuous;None;True;5000;1.038553487096589;0.0958053796632298;2.2188367505958007e-27;;;2.2188367505958007e-27;2.825127473933321
SNP2;Outcome;2003;1003;NULL;Additive;continuous;None;True;5000;0.3130090384691982;0.10372787258441474;0.0025478650164382096;;;0.0025478650164382096;1.3675338913847006
SNP1;Outcome;2003;1003;NULL;DOMDEV;continuous;None;True;5000;0.33937574528548226;0.3482936493916333;0.3298602305521193;;;0.3298602305521193;1.404070819099367
SNP2;Outcome;2003;1003;NULL;DOMDEV;continuous;None;True;5000;-0.7471554058869981;0.3609593649232701;0.03846025257753562;;;0.03846025257753562;0.4737121567974558
SNP2;Outcome;2003;1003;NULL;Recessive;continuous;None;True;5000;1.9507255676701911;0.6908414156594394;0.004747351252112262;;;0.004747351252112262;7.033789219630007
SNP1;Outcome;2003;1003;NULL;Recessive;continuous;None;True;5000;1.3246966254194454;0.6716175729284166;0.04856428037131354;;;0.04856428037131354;3.7610441767068643
SNP1;Outcome;2003;1003;NULL;Dominant;continuous;None;True;5000;1.069749945710715;0.09793211836235875;8.911438136084732e-28;;;8.911438136084732e-28;2.914650587965719
SNP2;Outcome;2003;1003;NULL;Dominant;continuous;None;True;5000;0.2826812931176305;0.1081959232321041;0.00898354488532311;;;0.00898354488532311;1.3266822716610391
SNP1;Outcome;2003;1003;NULL;Codominant;categorical;None;True;5000;;;;1.6986417283650923e-25;-110.06959675292183;1.6986417283650923e-25;
SNP2;Outcome;2003;1003;NULL;Codominant;categorical;None;True;5000;;;;0.0011535168950011427;-9.529879667458772;0.0011535168950011427;
SNP1;Outcome;2003;1003;NULL;EDGE;continuous;None;True;5000;-5.144224360004375;0.7535796264529945;8.708127950186773e-12;;;8.708127950186773e-12;0.005832996915546938
SNP2;Outcome;2003;1003;NULL;EDGE;continuous;None;True;5000;0.5152875033320834;0.17763835345222664;0.0037225035783884273;;;0.0037225035783884273;1.674119747620073
SNP1;Outcome;2001;1001;Recessive;Additive;continuous;None;True;5000;0.7761445632702608;0.08214424388090845;3.435340364307231e-21;;;3.435340364307231e-21;2.1730779295145846
SNP2;Outcome;2001;1001;Recessive;Additive;continuous;None;True;5000;-0.053620043568512965;0.10419909697462186;0.6068380099838759;;;0.6068380099838759;0.9477921578216366
SNP1;Outcome;2001;1001;Recessive;DOMDEV;continuous;None;True;5000;-2.473519474810852;0.5154042869975091;1.5931420440138959e-06;;;1.5931420440138959e-06;0.08428768797065551
SNP2;Outcome;2001;1001;Recessive;DOMDEV;continuous;None;True;5000;-0.15896631442487053;0.3142196975227256;0.6129211115519115;;;0.6129211115519115;0.8530250931260274
SNP1;Outcome;2001;1001;Recessive;Recessive;continuous;None;True;5000;5.32613363306235;1.0082137489561174;1.272642020252077e-07;;;1.272642020252077e-07;205.64135021097707
SNP2;Outcome;2001;1001;Recessive;Recessive;continuous;None;True;5000;0.18285645918702498;0.5925115592941202;0.7576163295994642;;;0.7576163295994642;1.20064205457464
SNP1;Outcome;2001;1001;Recessive;Dominant;continuous;None;True;5000;0.6284728247600548;0.09889590108573243;2.0857236567210105e-10;;;2.0857236567210105e-10;1.8747453273052326
SNP2;Outcome;2001;1001;Recessive;Dominant;continuous;None;True;5000;-0.06399108480543536;0.1085755978130162;0.5556138086916582;;;0.5556138086916582;0.9380133620650797
SNP1;Outcome;2001;1001;Recessive;Codominant;categorical;None;True;5000;;;;5.9808568637457e-39;-172.02450956163648;5.9808568637457e-39;
SNP2;Outcome;2001;1001;Recessive;Codominant;categorical;None;True;5000;;;;0.7735603066550237;3.486496707864717;0.7735603066550237;
SNP1;Outcome;2001;1001;Recessive;EDGE;continuous;None;True;5000;2.349290715253703;0.2565603556889852;5.3422653986279697e-20;;;5.3422653986279697e-20;10.478135107007748
SNP2;Outcome;2001;1001;Recessive;EDGE;continuous;None;True;5000;-0.08221287493351283;0.1458828911658374;0.5730577556488144;;;0.5730577556488144;0.9210758638619718
SNP1;Outcome;2001;1001;Sub-Additive;Additive;continuous;None;True;5000;1.2217996411896834;0.0921872501301356;4.3089535689651934e-40;;;4.3089535689651934e-40;3.3932889445325114
SNP2;Outcome;2001;1001;Sub-Additive;Additive;continuous;None;True;5000;-0.053620043568512965;0.10419909697462186;0.6068380099838759;;;0.6068380099838759;0.9477921578216366
SNP1;Outcome;2001;1001;Sub-Additive;DOMDEV;continuous;None;True;5000;-0.5820276360849179;0.3830903928919281;0.1286880491341818;;;0.1286880491341818;0.5587642466132968
SNP2;Outcome;2001;1001;Sub-Additive;DOMDEV;continuous;None;True;5000;-0.15896631442487053;0.3142196975227256;0.6129211115519115;;;0.6129211115519115;0.8530250931260274
SNP1;Outcome;2001;1001;Sub-Additive;Recessive;continuous;None;True;5000;3.364687315780374;0.744117407254824;6.134042822866397e-06;;;6.134042822866397e-06;28.924451665313313
SNP2;Outcome;2001;1001;Sub-Additive;Recessive;continuous;None;True;5000;0.18285645918702498;0.5925115592941202;0.7576163295994642;;;0.7576163295994642;1.20064205457464
SNP1;Outcome;2001;1001;Sub-Additive;Dominant;continuous;None;True;5000;1.240738630238708;0.0959589089312427;3.0523486587501704e-38;;;3.0523486587501704e-38;3.458166828240686
SNP2;Outcome;2001;1001;Sub-Additive;Dominant;continuous;None;True;5000;-0.06399108480543536;0.1085755978130162;0.5556138086916582;;;0.5556138086916582;0.9380133620650797
SNP1;Outcome;2001;1001;Sub-Additive;Codominant;categorical;None;True;5000;;;;2.6323554018431625e-39;-173.66587918265031;2.6323554018431625e-39;
SNP2;Outcome;2001;1001;Sub-Additive;Codominant;categorical;None;True;5000;;;;0.7735603066550237;3.486496707864717;0.7735603066550237;
SNP1;Outcome;2001;1001;Sub-Additive;EDGE;continuous;None;True;5000;0.2780879842719697;0.4254956804943153;0.5133937658330192;;;0.5133937658330192;1.3206023843370478
SNP2;Outcome;2001;1001;Sub-Additive;EDGE;continuous;None;True;5000;-0.08221287493351283;0.1458828911658374;0.5730577556488144;;;0.5730577556488144;0.9210758638619718
SNP1;Outcome;2001;1001;Additive;Additive;continuous;None;True;5000;1.3067975455075198;0.09930556684202861;1.5035721078821914e-39;;;1.5035721078821914e-39;3.694323844014842
SNP2;Outcome;2001;1001;Additive;Additive;continuous;None;True;5000;-0.053620043568512965;0.10419909697462186;0.6068380099838759;;;0.6068380099838759;0.9477921578216366
SNP1;Outcome;2001;1001;Additive;DOMDEV;continuous;None;True;5000;-0.2716742053225026;0.39249357637764454;0.4888274939949233;;;0.4888274939949233;0.7621025095899535
SNP2;Outcome;2001;1001;Additive;DOMDEV;continuous;None;True;5000;-0.15896631442487053;0.3142196975227256;0.6129211115519115;;;0.6129211115519115;0.8530250931260274
SNP1;Outcome;2001;1001;Additive;Recessive;continuous;None;True;5000;2.98033544786741;0.7602619899245368;8.84965720370406e-05;;;8.84965720370406e-05;19.694421988682173
SNP2;Outcome;2001;1001;Additive;Recessive;continuous;None;True;5000;0.18285645918702498;0.5925115592941202;0.7576163295994642;;;0.7576163295994642;1.20064205457464
SNP1;Outcome;2001;1001;Additive;Dominant;continuous;None;True;5000;1.3347375968307067;0.10224703190332256;6.025908454252935e-39;;;6.025908454252935e-39;3.79899894625335
SNP2;Outcome;2001;1001;Additive;Dominant;continuous;None;True;5000;-0.06399108480543536;0.1085755978130162;0.5556138086916582;;;0.5556138086916582;0.9380133620650797
SNP1;Outcome;2001;1001;Additive;Codominant;categorical;None;True;5000;;;;2.0460564170154712e-38;-169.56463858465122;2.0460564170154712e-38;
SNP2;Outcome;2001;1001;Additive;Codominant;categorical;None;True;5000;;;;0.7735603066550237;3.486496707864717;0.7735603066550237;
SNP1;Outcome;2001;1001;Additive;EDGE;continuous;None;True;5000;-2.884708956609034;0.49210776343295176;4.574748128478133e-09;;;4.574748128478133e-09;0.055871048069687575
SNP2;Outcome;2001;1001;Additive;EDGE;continuous;None;True;5000;-0.08221287493351283;0.1458828911658374;0.5730577556488144;;;0.5730577556488144;0.9210758638619718
SNP1;Outcome;2001;1001;Super_Additive;Additive;continuous;None;True;5000;1.3387524770445787;0.10340654584537821;2.459239912163499e-38;;;2.459239912163499e-38;3.81428213150475
SNP2;Outcome;2001;1001;Super_Additive;Additive;continuous;None;True;5000;-0.053620043568512965;0.10419909697462186;0.6068380099838759;;;0.6068380099838759;0.9477921578216366
SNP1;Outcome;2001;1001;Super_Additive;DOMDEV;continuous;None;True;5000;0.3476212927810125;0.3177190428800372;0.2739043758601062;;;0.2739043758601062;1.4156960139078834
SNP2;Outcome;2001;1001;Super_Additive;DOMDEV;continuous;None;True;5000;-0.15896631442487053;0.3142196975227256;0.6129211115519115;;;0.6129211115519115;0.8530250931260274
SNP1;Outcome;2001;1001;Super_Additive;Recessive;continuous;None;True;5000;1.9157013140157624;0.6018171352650225;0.0014565946612496528;;;0.0014565946612496528;6.791700241740579
SNP2;Outcome;2001;1001;Super_Additive;Recessive;continuous;None;True;5000;0.18285645918702498;0.5925115592941202;0.7576163295994642;;;0.7576163295994642;1.20064205457464
SNP1;Outcome;2001;1001;Super_Additive;Dominant;continuous;None;True;5000;1.3926518603842608;0.10621984880023926;2.846969714992252e-39;;;2.846969714992252e-39;4.025511004227963
SNP2;Outcome;2001;1001;Super_Additive;Dominant;continuous;None;True;5000;-0.06399108480543536;0.1085755978130162;0.5556138086916582;;;0.5556138086916582;0.9380133620650797
SNP1;Outcome;2001;1001;Super_Additive;Codominant;categorical;None;True;5000;;;;1.9640825348334082e-37;-165.0412464157689;1.9640825348334082e-37;
SNP2;Outcome;2001;1001;Super_Additive;Codominant;categorical;None;True;5000;;;;0.7735603066550237;3.486496707864717;0.7735603066550237;
SNP1;Outcome;2001;1001;Super_Additive;EDGE;continuous;None;True;5000;-3.451587660927356;0.3648082518290201;3.0392014916802215e-21;;;3.0392014916802215e-21;0.03169527506050319
SNP2;Outcome;2001;1001;Super_Additive;EDGE;continuous;None;True;5000;-0.08221287493351283;0.1458828911658374;0.5730577556488144;;;0.5730577556488144;0.9210758638619718
SNP1;Outcome;2001;1001;Dominant;Additive;continuous;None;True;5000;1.3471490852114887;0.10507649199477283;1.256403553905328e-37;;;1.256403553905328e-37;3.846444000347461
SNP2;Outcome;2001;1001;Dominant;Additive;continuous;None;True;5000;-0.053620043568512965;0.10419909697462186;0.6068380099838759;;;0.6068380099838759;0.9477921578216366
SNP1;Outcome;2001;1001;Dominant;DOMDEV;continuous;None;True;5000;0.75876744531287;0.2797525462772871;0.006682197088792269;;;0.006682197088792269;2.1356423016768122
SNP2;Outcome;2001;1001;Dominant;DOMDEV;continuous;None;True;5000;-0.15896631442487053;0.3142196975227256;0.6129211115519115;;;0.6129211115519115;0.8530250931260274
SNP1;Outcome;2001;1001;Dominant;Recessive;continuous;None;True;5000;1.2366958380355373;0.518584092709734;0.017090514179188172;;;0.017090514179188172;3.4442144007361737
SNP2;Outcome;2001;1001;Dominant;Recessive;continuous;None;True;5000;0.18285645918702498;0.5925115592941202;0.7576163295994642;;;0.7576163295994642;1.20064205457464
SNP1;Outcome;2001;1001;Dominant;Dominant;continuous;None;True;5000;1.4409089296304596;0.10860588373378675;3.5816593334197977e-40;;;3.5816593334197977e-40;4.224533876484538
SNP2;Outcome;2001;1001;Dominant;Dominant;continuous;None;True;5000;-0.06399108480543536;0.1085755978130162;0.5556138086916582;;;0.5556138086916582;0.9380133620650797
SNP1;Outcome;2001;1001;Dominant;Codominant;categorical;None;True;5000;;;;3.1047447674802035e-38;-168.7306040445128;3.1047447674802035e-38;
SNP2;Outcome;2001;1001;Dominant;Codominant;categorical;None;True;5000;;;;0.7735603066550237;3.486496707864717;0.7735603066550237;
SNP1;Outcome;2001;1001;Dominant;EDGE;continuous;None;True;5000;2.46833412207771;0.19031322156308686;1.8138264752860487e-38;;;1.8138264752860487e-38;11.802768493870506
SNP2;Outcome;2001;1001;Dominant;EDGE;continuous;None;True;5000;-0.08221287493351283;0.1458828911658374;0.5730577556488144;;;0.5730577556488144;0.9210758638619718
SNP1;Outcome;2001;1001;Heterozygous;Additive;continuous;None;True;5000;1.3213507631815538;0.10562749471308262;6.62112998160545e-36;;;6.62112998160545e-36;3.7484812696191177
SNP2;Outcome;2001;1001;Heterozygous;Additive;continuous;None;True;5000;-0.053620043568512965;0.10419909697462186;0.6068380099838759;;;0.6068380099838759;0.9477921578216366
SNP1;Outcome;2001;1001;Heterozygous;DOMDEV;continuous;None;True;5000;1.1808094308388914;0.3240349744476447;0.0002683497526034202;;;0.0002683497526034202;3.257009460116136
SNP2;Outcome;2001;1001;Heterozygous;DOMDEV;continuous;None;True;5000;-0.15896631442487053;0.3142196975227256;0.6129211115519115;;;0.6129211115519115;0.8530250931260274
SNP1;Outcome;2001;1001;Heterozygous;Recessive;continuous;None;True;5000;0.40653462692668985;0.6132453057219862;0.5073796519873395;;;0.5073796519873395;1.5016051364365952
SNP2;Outcome;2001;1001;Heterozygous;Recessive;continuous;None;True;5000;0.18285645918702498;0.5925115592941202;0.7576163295994642;;;0.7576163295994642;1.20064205457464
SNP1;Outcome;2001;1001;Heterozygous;Dominant;continuous;None;True;5000;1.4233853281094349;0.108651796236916;3.273944494305547e-39;;;3.273944494305547e-39;4.151149683767661
SNP2;Outcome;2001;1001;Heterozygous;Dominant;continuous;None;True;5000;-0.06399108480543536;0.1085755978130162;0.5556138086916582;;;0.5556138086916582;0.9380133620650797
SNP1;Outcome;2001;1001;Heterozygous;Codominant;categorical;None;True;5000;;;;1.0162325417724082e-37;-166.35909247623022;1.0162325417724082e-37;
SNP2;Outcome;2001;1001;Heterozygous;Codominant;categorical;None;True;5000;;;;0.7735603066550237;3.486496707864717;0.7735603066550237;
SNP1;Outcome;2001;1001;Heterozygous;EDGE;continuous;None;True;5000;2.2057682654809705;0.6479301020320325;0.000663264282818988;;;0.000663264282818988;9.077222606501014
SNP2;Outcome;2001;1001;Heterozygous;EDGE;continuous;None;True;5000;-0.08221287493351283;0.1458828911658374;0.5730577556488144;;;0.5730577556488144;0.9210758638619718
SNP1;Outcome;2001;1001;NULL;Additive;continuous;None;True;5000;1.3067975455075198;0.09930556684202861;1.5035721078821914e-39;;;1.5035721078821914e-39;3.694323844014842
SNP2;Outcome;2001;1001;NULL;Additive;continuous;None;True;5000;-0.053620043568512965;0.10419909697462186;0.6068380099838759;;;0.6068380099838759;0.9477921578216366
